iso_week,week_ending,region_code,region,kpi_id,kpi_name,value,unit,direction,source_name,source_url,measurement,updated_at
2026-W27,2026-07-05,EU,European Union,ai_skill_premium,AI-skill salary premium,19.15,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,EU,European Union,graduate_posting,Graduate posting in exposed roles,-11.37,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,EU,European Union,net_creation,Net AI-attributed job creation,69.41,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,APAC,Asia Pacific,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",14.53,k roles,up,Layoffs.fyi,https://layoffs.fyi/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,APAC,Asia Pacific,topq_unemp_delta,Early-career unemployment delta (proxy),2.71,pp,up,"ILOSTAT UNE_DEAP (youth 15-24 vs overall, modelled est.)",https://ilostat.ilo.org/,measured,2026-07-06T10:42:20Z
2026-W27,2026-07-05,APAC,Asia Pacific,hire_rate_22_25,22-25 hire rate change vs 2022,-7.9,%,up,"Stanford Digital Economy Lab - Canaries in the Coal Mine (ADP payroll, US; research-derived, not live)",https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,APAC,Asia Pacific,ai_mention_postings,AI-mention posting share,9.61,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,APAC,Asia Pacific,capability_gap,Capability gap (theoretical-observed),31.32,pp,neutral,AWA AI Impact model (O*NET task profiles -> ISCO-08; ILOSTAT employment mix),https://ilostat.ilo.org/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,APAC,Asia Pacific,augmentation_share,Augmentation share of Claude usage,55.6,%,neutral,Anthropic Economic Index (augmentation share),https://huggingface.co/datasets/Anthropic/EconomicIndex,measured,2026-07-06T10:42:20Z
2026-W27,2026-07-05,APAC,Asia Pacific,exposed_posting_index,Exposed-occupation posting index,93.62,index,up,Indeed Hiring Lab + Naukri + Seek,https://www.hiringlab.org/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,APAC,Asia Pacific,ai_skill_premium,AI-skill salary premium,31.78,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,APAC,Asia Pacific,graduate_posting,Graduate posting in exposed roles,-7.15,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,APAC,Asia Pacific,net_creation,Net AI-attributed job creation,83.37,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,AU,Australia,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",1.85,k roles,up,Layoffs.fyi,https://layoffs.fyi/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,AU,Australia,topq_unemp_delta,Early-career unemployment delta (proxy),0.0,pp,up,Massenkoff & McCrory,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,AU,Australia,hire_rate_22_25,22-25 hire rate change vs 2022,-3.02,%,up,"Stanford Digital Economy Lab - Canaries in the Coal Mine (ADP payroll, US; research-derived, not live)",https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,AU,Australia,ai_mention_postings,AI-mention posting share,7.24,%,down,Indeed Hiring Lab AI Tracker (AI/GenAI posting share),https://github.com/hiring-lab/ai-tracker,measured,2026-07-06T10:42:20Z
2026-W27,2026-07-05,AU,Australia,capability_gap,Capability gap (theoretical-observed),31.71,pp,neutral,AWA AI Impact model (O*NET task profiles -> ISCO-08; ILOSTAT employment mix),https://ilostat.ilo.org/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,AU,Australia,augmentation_share,Augmentation share of Claude usage,54.0,%,neutral,Anthropic Economic Index (augmentation share),https://huggingface.co/datasets/Anthropic/EconomicIndex,measured,2026-07-06T10:42:20Z
2026-W27,2026-07-05,AU,Australia,exposed_posting_index,Exposed-occupation posting index,116.57,index,up,Indeed Hiring Lab (exposed-sector composite),https://github.com/hiring-lab/job_postings_tracker,measured,2026-07-06T10:42:20Z
2026-W27,2026-07-05,AU,Australia,ai_skill_premium,AI-skill salary premium,26.03,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,AU,Australia,graduate_posting,Graduate posting in exposed roles,-1.97,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-07-06T10:42:20Z
2026-W27,2026-07-05,AU,Australia,net_creation,Net AI-attributed job creation,36.45,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-07-06T10:42:20Z
2026-W28,2026-07-12,US,United States,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",87.71,k roles,up,"Challenger, Gray & Christmas (AI-cited cuts YTD)",https://www.challengergray.com/blog/category/job-cuts-report/,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,US,United States,topq_unemp_delta,Early-career unemployment delta (proxy),2.9,pp,up,"BLS CPS (20-24 vs 16+, SA)",https://www.bls.gov/cps/,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,US,United States,hire_rate_22_25,22-25 hire rate change vs 2022,-14.45,%,up,"Stanford Digital Economy Lab - Canaries in the Coal Mine (ADP payroll, US; research-derived, not live)",https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,US,United States,ai_mention_postings,AI-mention posting share,5.69,%,down,Indeed Hiring Lab AI Tracker (AI/GenAI posting share),https://github.com/hiring-lab/ai-tracker,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,US,United States,capability_gap,Capability gap (theoretical-observed),30.69,pp,neutral,AWA AI Impact model (O*NET GWA importance x 18-task crosswalk; unweighted - no employment snapshot),https://www.onetcenter.org/database.html,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,US,United States,augmentation_share,Augmentation share of Claude usage,50.9,%,neutral,Anthropic Economic Index (augmentation share),https://huggingface.co/datasets/Anthropic/EconomicIndex,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,US,United States,exposed_posting_index,Exposed-occupation posting index,85.53,index,up,Indeed Hiring Lab (exposed-sector composite),https://github.com/hiring-lab/job_postings_tracker,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,US,United States,ai_skill_premium,AI-skill salary premium,27.11,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,US,United States,graduate_posting,Graduate posting in exposed roles,-18.18,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,US,United States,net_creation,Net AI-attributed job creation,116.27,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",113.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2026 MAR, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W28,2026-07-12,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.6,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-12.18,%,up,"Stanford Digital Economy Lab - Canaries in the Coal Mine (ADP payroll, US; research-derived, not live)",https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,UK,United Kingdom,ai_mention_postings,AI-mention posting share,9.24,%,down,Indeed Hiring Lab AI Tracker (AI/GenAI posting share),https://github.com/hiring-lab/ai-tracker,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),25.62,pp,neutral,"AWA AI Impact Assessment (SOC 2020 task-decomposition, May 2026 frontier)",https://ai-jobmarket-tracker.netlify.app/#uk-occupations,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,UK,United Kingdom,augmentation_share,Augmentation share of Claude usage,54.5,%,neutral,Anthropic Economic Index (augmentation share),https://huggingface.co/datasets/Anthropic/EconomicIndex,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,UK,United Kingdom,exposed_posting_index,Exposed-occupation posting index,63.47,index,up,Indeed Hiring Lab (exposed-sector composite),https://github.com/hiring-lab/job_postings_tracker,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,UK,United Kingdom,ai_skill_premium,AI-skill salary premium,21.99,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,UK,United Kingdom,graduate_posting,Graduate posting in exposed roles,-29.37,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,UK,United Kingdom,net_creation,Net AI-attributed job creation,58.88,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,IN,India,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",81.61,k roles,up,Layoffs.fyi,https://layoffs.fyi/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,IN,India,topq_unemp_delta,Early-career unemployment delta (proxy),13.16,pp,up,"ILOSTAT UNE_DEAP (youth 15-24 vs overall, modelled est.)",https://ilostat.ilo.org/,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,IN,India,hire_rate_22_25,22-25 hire rate change vs 2022,-21.61,%,up,"Stanford Digital Economy Lab - Canaries in the Coal Mine (ADP payroll, US; research-derived, not live)",https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,IN,India,ai_mention_postings,AI-mention posting share,11.26,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,IN,India,capability_gap,Capability gap (theoretical-observed),26.37,pp,neutral,AWA AI Impact model (O*NET task profiles -> ISCO-08; ILOSTAT employment mix),https://ilostat.ilo.org/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,IN,India,augmentation_share,Augmentation share of Claude usage,41.7,%,neutral,Anthropic Economic Index (augmentation share),https://huggingface.co/datasets/Anthropic/EconomicIndex,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,IN,India,exposed_posting_index,Exposed-occupation posting index,83.56,index,up,Indeed Hiring Lab + Naukri + Seek,https://www.hiringlab.org/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,IN,India,ai_skill_premium,AI-skill salary premium,40.25,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,IN,India,graduate_posting,Graduate posting in exposed roles,-25.23,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,IN,India,net_creation,Net AI-attributed job creation,144.64,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,EU,European Union,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",18.98,k roles,up,Layoffs.fyi,https://layoffs.fyi/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,EU,European Union,topq_unemp_delta,Early-career unemployment delta (proxy),9.3,pp,up,"Eurostat une_rt_m (<25 vs total, SA)",https://ec.europa.eu/eurostat/databrowser/view/une_rt_m/default/table,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,EU,European Union,hire_rate_22_25,22-25 hire rate change vs 2022,-9.2,%,up,"Stanford Digital Economy Lab - Canaries in the Coal Mine (ADP payroll, US; research-derived, not live)",https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,EU,European Union,ai_mention_postings,AI-mention posting share,4.61,%,down,Indeed Hiring Lab AI Tracker (AI/GenAI posting share),https://github.com/hiring-lab/ai-tracker,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,EU,European Union,capability_gap,Capability gap (theoretical-observed),31.53,pp,neutral,AWA AI Impact model (O*NET task profiles -> ISCO-08; ILOSTAT employment mix),https://ilostat.ilo.org/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,EU,European Union,augmentation_share,Augmentation share of Claude usage,51.6,%,neutral,Anthropic Economic Index (augmentation share),https://huggingface.co/datasets/Anthropic/EconomicIndex,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,EU,European Union,exposed_posting_index,Exposed-occupation posting index,76.21,index,up,"Indeed Hiring Lab (DE+FR exposed-sector mean, euro-area proxy)",https://github.com/hiring-lab/job_postings_tracker,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,EU,European Union,ai_skill_premium,AI-skill salary premium,19.15,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,EU,European Union,graduate_posting,Graduate posting in exposed roles,-11.37,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,EU,European Union,net_creation,Net AI-attributed job creation,69.41,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,APAC,Asia Pacific,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",14.53,k roles,up,Layoffs.fyi,https://layoffs.fyi/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,APAC,Asia Pacific,topq_unemp_delta,Early-career unemployment delta (proxy),2.71,pp,up,"ILOSTAT UNE_DEAP (youth 15-24 vs overall, modelled est.)",https://ilostat.ilo.org/,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,APAC,Asia Pacific,hire_rate_22_25,22-25 hire rate change vs 2022,-7.9,%,up,"Stanford Digital Economy Lab - Canaries in the Coal Mine (ADP payroll, US; research-derived, not live)",https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,APAC,Asia Pacific,ai_mention_postings,AI-mention posting share,9.61,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,APAC,Asia Pacific,capability_gap,Capability gap (theoretical-observed),31.32,pp,neutral,AWA AI Impact model (O*NET task profiles -> ISCO-08; ILOSTAT employment mix),https://ilostat.ilo.org/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,APAC,Asia Pacific,augmentation_share,Augmentation share of Claude usage,55.6,%,neutral,Anthropic Economic Index (augmentation share),https://huggingface.co/datasets/Anthropic/EconomicIndex,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,APAC,Asia Pacific,exposed_posting_index,Exposed-occupation posting index,93.62,index,up,Indeed Hiring Lab + Naukri + Seek,https://www.hiringlab.org/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,APAC,Asia Pacific,ai_skill_premium,AI-skill salary premium,31.78,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,APAC,Asia Pacific,graduate_posting,Graduate posting in exposed roles,-7.15,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,APAC,Asia Pacific,net_creation,Net AI-attributed job creation,83.37,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,AU,Australia,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",1.85,k roles,up,Layoffs.fyi,https://layoffs.fyi/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,AU,Australia,topq_unemp_delta,Early-career unemployment delta (proxy),0.0,pp,up,Massenkoff & McCrory,https://www.anthropic.com/research/labor-market-impacts,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,AU,Australia,hire_rate_22_25,22-25 hire rate change vs 2022,-3.02,%,up,"Stanford Digital Economy Lab - Canaries in the Coal Mine (ADP payroll, US; research-derived, not live)",https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,AU,Australia,ai_mention_postings,AI-mention posting share,7.24,%,down,Indeed Hiring Lab AI Tracker (AI/GenAI posting share),https://github.com/hiring-lab/ai-tracker,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,AU,Australia,capability_gap,Capability gap (theoretical-observed),31.71,pp,neutral,AWA AI Impact model (O*NET task profiles -> ISCO-08; ILOSTAT employment mix),https://ilostat.ilo.org/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,AU,Australia,augmentation_share,Augmentation share of Claude usage,54.0,%,neutral,Anthropic Economic Index (augmentation share),https://huggingface.co/datasets/Anthropic/EconomicIndex,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,AU,Australia,exposed_posting_index,Exposed-occupation posting index,116.57,index,up,Indeed Hiring Lab (exposed-sector composite),https://github.com/hiring-lab/job_postings_tracker,measured,2026-07-13T09:32:44Z
2026-W28,2026-07-12,AU,Australia,ai_skill_premium,AI-skill salary premium,26.03,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,AU,Australia,graduate_posting,Graduate posting in exposed roles,-1.97,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-07-13T09:32:44Z
2026-W28,2026-07-12,AU,Australia,net_creation,Net AI-attributed job creation,36.45,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-07-13T09:32:44Z
2026-W29,2026-07-19,US,United States,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",87.71,k roles,up,"Challenger, Gray & Christmas (AI-cited cuts YTD)",https://www.challengergray.com/blog/category/job-cuts-report/,measured,2026-07-20T09:19:31Z
2026-W29,2026-07-19,US,United States,topq_unemp_delta,Early-career unemployment delta (proxy),2.9,pp,up,"BLS CPS (20-24 vs 16+, SA)",https://www.bls.gov/cps/,measured,2026-07-20T09:19:31Z
2026-W29,2026-07-19,US,United States,hire_rate_22_25,22-25 hire rate change vs 2022,-14.45,%,up,"Stanford Digital Economy Lab - Canaries in the Coal Mine (ADP payroll, US; research-derived, not live)",https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,US,United States,ai_mention_postings,AI-mention posting share,5.69,%,down,Indeed Hiring Lab AI Tracker (AI/GenAI posting share),https://github.com/hiring-lab/ai-tracker,measured,2026-07-20T09:19:31Z
2026-W29,2026-07-19,US,United States,capability_gap,Capability gap (theoretical-observed),30.69,pp,neutral,AWA AI Impact model (O*NET GWA importance x 18-task crosswalk; unweighted - no employment snapshot),https://www.onetcenter.org/database.html,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,US,United States,augmentation_share,Augmentation share of Claude usage,50.9,%,neutral,Anthropic Economic Index (augmentation share),https://huggingface.co/datasets/Anthropic/EconomicIndex,measured,2026-07-20T09:19:31Z
2026-W29,2026-07-19,US,United States,exposed_posting_index,Exposed-occupation posting index,87.04,index,up,Indeed Hiring Lab (exposed-sector composite),https://github.com/hiring-lab/job_postings_tracker,measured,2026-07-20T09:19:31Z
2026-W29,2026-07-19,US,United States,ai_skill_premium,AI-skill salary premium,27.11,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,US,United States,graduate_posting,Graduate posting in exposed roles,-18.18,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,US,United States,net_creation,Net AI-attributed job creation,116.27,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,UK,United Kingdom,ai_layoffs_ytd,"Redundancies, rolling quarter (all-cause proxy)",108.0,k roles,up,"ONS LFS redundancies (all-cause, thousands, SA, 2026 APR, backfilled)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/redundancies/timeseries/beao/lms,measured,2026-08-21T10:24:08Z
2026-W29,2026-07-19,UK,United Kingdom,topq_unemp_delta,Early-career unemployment delta (proxy),9.6,pp,up,"ONS LFS (18-24 vs 16+, SA)",https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment,measured,2026-07-20T09:19:31Z
2026-W29,2026-07-19,UK,United Kingdom,hire_rate_22_25,22-25 hire rate change vs 2022,-12.18,%,up,"Stanford Digital Economy Lab - Canaries in the Coal Mine (ADP payroll, US; research-derived, not live)",https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,UK,United Kingdom,ai_mention_postings,AI-mention posting share,9.24,%,down,Indeed Hiring Lab AI Tracker (AI/GenAI posting share),https://github.com/hiring-lab/ai-tracker,measured,2026-07-20T09:19:31Z
2026-W29,2026-07-19,UK,United Kingdom,capability_gap,Capability gap (theoretical-observed),25.62,pp,neutral,"AWA AI Impact Assessment (SOC 2020 task-decomposition, May 2026 frontier)",https://ai-jobmarket-tracker.netlify.app/#uk-occupations,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,UK,United Kingdom,augmentation_share,Augmentation share of Claude usage,54.5,%,neutral,Anthropic Economic Index (augmentation share),https://huggingface.co/datasets/Anthropic/EconomicIndex,measured,2026-07-20T09:19:31Z
2026-W29,2026-07-19,UK,United Kingdom,exposed_posting_index,Exposed-occupation posting index,62.69,index,up,Indeed Hiring Lab (exposed-sector composite),https://github.com/hiring-lab/job_postings_tracker,measured,2026-07-20T09:19:31Z
2026-W29,2026-07-19,UK,United Kingdom,ai_skill_premium,AI-skill salary premium,21.99,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,UK,United Kingdom,graduate_posting,Graduate posting in exposed roles,-29.37,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,UK,United Kingdom,net_creation,Net AI-attributed job creation,58.88,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,IN,India,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",81.61,k roles,up,Layoffs.fyi,https://layoffs.fyi/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,IN,India,topq_unemp_delta,Early-career unemployment delta (proxy),13.16,pp,up,"ILOSTAT UNE_DEAP (youth 15-24 vs overall, modelled est.)",https://ilostat.ilo.org/,measured,2026-07-20T09:19:31Z
2026-W29,2026-07-19,IN,India,hire_rate_22_25,22-25 hire rate change vs 2022,-21.61,%,up,"Stanford Digital Economy Lab - Canaries in the Coal Mine (ADP payroll, US; research-derived, not live)",https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,IN,India,ai_mention_postings,AI-mention posting share,11.26,%,down,Indeed Hiring Lab,https://www.hiringlab.org/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,IN,India,capability_gap,Capability gap (theoretical-observed),26.37,pp,neutral,AWA AI Impact model (O*NET task profiles -> ISCO-08; ILOSTAT employment mix),https://ilostat.ilo.org/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,IN,India,augmentation_share,Augmentation share of Claude usage,41.7,%,neutral,Anthropic Economic Index (augmentation share),https://huggingface.co/datasets/Anthropic/EconomicIndex,measured,2026-07-20T09:19:31Z
2026-W29,2026-07-19,IN,India,exposed_posting_index,Exposed-occupation posting index,83.56,index,up,Indeed Hiring Lab + Naukri + Seek,https://www.hiringlab.org/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,IN,India,ai_skill_premium,AI-skill salary premium,40.25,%,down,Lightcast + Indeed,https://lightcast.io/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,IN,India,graduate_posting,Graduate posting in exposed roles,-25.23,%,up,IFOW + Big 4 disclosures,https://www.ifow.org/news-articles/the-impact-of-ai-on-entry-level-jobs-a-graduate-perspective,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,IN,India,net_creation,Net AI-attributed job creation,144.64,k roles,down,WEF Future of Jobs 2025 + regional adapter,https://www.weforum.org/publications/the-future-of-jobs-report-2025/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,EU,European Union,ai_layoffs_ytd,"AI-attributed layoffs (YTD, thousands)",18.98,k roles,up,Layoffs.fyi,https://layoffs.fyi/,modelled,2026-07-20T09:19:31Z
2026-W29,2026-07-19,EU,European Union,topq_unemp_delta,Early-career unemployment delta (proxy),9.3,pp,up,"Eurostat une_rt_m (<25 vs total, SA)",https://ec.europa.eu/eurostat/databrowser/view/une_rt_m/default/table,measured,2026-07-20T09:19:31Z
